Row.names	tmn_T2_all.bam	tmn_control_all.bam	YFP_T2_all.bam	YFP_control_all.bam	OddsRatio	log2Ratio	fctmnYFP	Chr	Start	End	Strand	Length	gene	product	PredictionConfidence
Ec_00293	215.909007405177	220.610876556651	171.634383261254	237.433768955494	1.35286257554206	0.436015297072485	-0.105790048229591	BL21_AI	311789	312172	-	384	panM	PanD maturation factor	High
Ec_00294	153.912530749768	8.41316643518873	89.8255621891191	11.8075171588678	2.3605342238682	1.23911339980147	-0.465529800304094	BL21_AI	312596	313705	+	1110	livK	Leucine-specific-binding protein	High
Ec_00295	234.436062566453	3.59786359341173	178.655854587102	6.14715259431699	2.12714370973894	1.08891750500708	-0.697864511472866	BL21_AI	313753	314679	+	927	livH	High-affinity branched-chain amino acid transport system permease protein LivH	High
Ec_00296	209.366310211081	14.6144205681682	148.101030361944	12.2618378333823	1.19245672004558	0.25393690488176	0.244089565649581	BL21_AI	314676	315953	+	1278	NA	hypothetical protein	High
Ec_00297	107.954503702589	14.3310215086013	127.62556704042	13.3556495037465	0.790801737637717	-0.338612053766419	0.0981436281399556	BL21_AI	315950	316717	+	768	lptB_1	Lipopolysaccharide export system ATP-binding protein LptB	High
Ec_00298	156.584887468792	22.8887616251458	138.461351202356	18.7552725057281	0.930642364500101	-0.103701232246253	0.280561936033075	BL21_AI	316719	317432	+	714	livF	High-affinity branched-chain amino acid transport ATP-binding protein LivF	High
Ec_00299	185.043572578358	25.830857571105	138.582659552805	22.9320997806673	1.18718699898098	0.247547198041392	0.168268267604597	BL21_AI	317829	319145	+	1317	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	High
Ec_00300	234.829780371888	11.2676336185563	152.246715574778	6.41712889068902	0.905611103679883	-0.14303644775368	0.766578990243781	BL21_AI	319243	320130	+	888	ugpA	sn-glycerol-3-phosphate transport system permease protein UgpA	High
Ec_00301	135.122937795804	11.8270196847258	150.816028353951	13.8082050030855	1.04033995541656	0.0570550397620698	-0.215018653890027	BL21_AI	320127	320972	+	846	araQ	L-arabinose transport system permease protein AraQ	High
Ec_00302	242.794544614531	61.3481093898466	231.163395454646	74.7550577887885	1.27786277376838	0.353732917479365	-0.283059051970346	BL21_AI	320974	322044	+	1071	ugpC_1	sn-glycerol-3-phosphate import ATP-binding protein UgpC	High
Ec_00303	119.8790969757	114.311960420515	84.0426425894643	113.355476791655	1.41202392773756	0.497764536297356	0.0120692500231549	BL21_AI	322041	322784	+	744	ugpQ	Glycerophosphodiester phosphodiesterase%2C cytoplasmic	High
Ec_00304	37.0307759557014	21.9322827622874	99.6335648863514	30.3656792949883	0.515715559373711	-0.955352521926023	-0.460427102725434	BL21_AI	322771	323211	-	441	NA	hypothetical protein	High
Ec_00305	363.958645977955	11.8636610538007	168.218208370446	9.97140096818253	1.82954881557479	0.871487909827377	0.239651535507614	BL21_AI	323331	325073	+	1743	ggt	Gamma-glutamyltranspeptidase	High
Ec_00306	74.9311004965974	5.85126237033803	59.296089223861	2.99916339733255	0.694995242434019	-0.524924992936598	0.860033334556612	BL21_AI	325111	325395	-	285	NA	hypothetical protein	High
Ec_00309	35.1607543865937	3.67751095540329	66.6515201390346	4.59159451415204	0.647248257921711	-0.627608917791857	-0.28547391833916	BL21_AI	326336	327514	-	1179	hcpA_1	Major exported protein	High
Ec_00310	143.859059776939	23.8717145783729	108.861071780616	39.6208497888922	2.17302802180485	1.1197067785957	-0.719144413707928	BL21_AI	327751	328239	-	489	ywnH	Putative phosphinothricin acetyltransferase YwnH	High
Ec_00312	101.657630391507	311.994044712041	131.05978102297	333.505236162919	0.829963892163246	-0.26887952195811	-0.0960420236595673	BL21_AI	328572	329609	+	1038	yhhX	putative oxidoreductase YhhX	High
Ec_00313	144.390558766263	153.343427636445	132.329957739888	167.022375403175	1.18778524998971	0.248274022350293	-0.122890992950201	BL21_AI	329732	330427	+	696	yhhW	Quercetin 2%2C3-dioxygenase	High
Ec_00314	102.160669440347	202.59114743083	106.893703013496	237.433768955494	1.11992867664476	0.163406856276283	-0.228432686869775	BL21_AI	330651	331646	+	996	gntR_1	HTH-type transcriptional regulator GntR	High
Ec_00315	76.1332037131203	234.981377463348	120.024044238639	667.51266408624	1.80372952414964	0.850983017405073	-1.50426248143515	BL21_AI	331785	332312	+	528	gntK_1	Thermoresistant gluconokinase	High
Ec_00316	168.617162586105	179.569613414535	142.403471547684	369.695532870299	2.43296379339436	1.28271485070007	-1.03973273809829	BL21_AI	332316	333656	+	1341	gntU	Low-affinity gluconate transporter	High
Ec_00317	97.2813158556537	72.9930204784593	92.4629674134701	97.8514926604459	1.40760486104258	0.49324240143232	-0.420339702279102	BL21_AI	333713	334306	-	594	NA	hypothetical protein	High
Ec_00318	185.47124219786	644.688271923168	213.538430010657	592.035941286851	0.797962108648356	-0.325607853405896	0.122817547954765	BL21_AI	334498	335601	+	1104	asd	Aspartate-semialdehyde dehydrogenase	High
Ec_00319	152.214189865395	150.672012641955	168.839310296885	125.198272683802	0.749858848551908	-0.415309042824391	0.266226244999724	BL21_AI	335874	338060	+	2187	glgB	1%2C4-alpha-glucan branching enzyme GlgB	High
Ec_00320	126.637980948344	158.819978623461	142.540409011918	139.717865257701	0.782257396771959	-0.35428469970078	0.184257015384816	BL21_AI	338057	340030	+	1974	glgX	Glycogen debranching enzyme	High
Ec_00321	183.195521434696	268.670463838021	115.400895867966	260.077915439212	1.53434130970681	0.617619441804505	0.0468052937824487	BL21_AI	340048	341343	+	1296	glgC	Glucose-1-phosphate adenylyltransferase	High
Ec_00322	226.010493868029	301.658281573724	143.18516942812	242.401002615651	1.26727593554738	0.341730689832065	0.314936039100568	BL21_AI	341343	342776	+	1434	glgA	Glycogen synthase	High
Ec_00323	128.288180276398	292.376681235494	101.133985511408	236.735434340919	1.02643585221141	0.0376434680814169	0.303973818671292	BL21_AI	342795	345242	+	2448	malP_2	Maltodextrin phosphorylase	High
Ec_00324	174.332903721577	5.97947728283548	116.141194680003	6.24327838687753	1.55992001041361	0.641472052460397	-0.0575727269082622	BL21_AI	345370	346875	+	1506	pstS_1	Phosphate-binding protein PstS	High
Ec_00325	125.240270156477	7.38920746465648	122.533308245078	3.44314831113707	0.510812389650522	-0.969134577147834	1.00053240237451	BL21_AI	346901	347893	+	993	pstS1	Phosphate-binding protein PstS 1	High
Ec_00326	49.9979248265268	22.1241761266513	85.4778201622573	16.0651704367896	0.430041370279724	-1.21745264012739	0.449712209332625	BL21_AI	347893	348495	+	603	NA	hypothetical protein	High
Ec_00327	206.863924033259	2006.00389733051	315.881606786674	1867.30780843882	0.610118444410589	-0.712838749628196	0.103337944444811	BL21_AI	348711	350216	-	1506	glpD	Aerobic glycerol-3-phosphate dehydrogenase	High
Ec_00328	92.1980081663475	506.912573973413	170.544256620921	374.666130828853	0.400704579428081	-1.31938909727131	0.435629680247539	BL21_AI	350406	350732	+	327	glpE_2	Thiosulfate sulfurtransferase GlpE	High
Ec_00329	134.53863977463	443.491889766234	259.286599539356	370.979549472699	0.434911791413991	-1.20120527092355	0.257250533302614	BL21_AI	350777	351607	+	831	glpG	Rhomboid protease GlpG	High
Ec_00330	57.9274376078089	388.010390463087	96.8541852638757	336.724254155064	0.520928811816141	-0.940841862224263	0.204244880249221	BL21_AI	351624	352382	+	759	glpR_1	Glycerol-3-phosphate regulon repressor	High
Ec_00331	140.62502637067	46.7222751372583	215.073479347147	40.270192708399	0.565203134622891	-0.823158627990528	0.211952775285039	BL21_AI	352364	353962	-	1599	glrR_1	Transcriptional regulatory protein GlrR	High
Ec_00332	109.54618676081	18.2118752993651	143.92712121513	17.6478889394792	0.738984010793443	-0.436384945398965	0.0441524164559196	BL21_AI	354151	355377	+	1227	rtcB	RNA-splicing ligase RtcB	High
Ec_00333	146.988736962352	34.1064732855102	263.377835837253	39.2220975265713	0.641550389922397	-0.640365510108476	-0.198899881189813	BL21_AI	355381	356397	+	1017	rtcA	RNA 3'-terminal phosphate cyclase	High
Ec_00334	75.2047500093018	186.481418359321	113.037278736617	191.526397219531	0.684773795717478	-0.546300599795169	-0.0384097403663993	BL21_AI	356440	359145	-	2706	malT	HTH-type transcriptional regulator MalT	High
Ec_00335	149.022636841972	966.851448812998	123.533519216377	775.021906485301	0.966446159676002	-0.0492387321684071	0.318872596773091	BL21_AI	359757	362150	+	2394	malP_3	Maltodextrin phosphorylase	High
Ec_00336	146.405793903	190.355456393299	175.072769909874	103.582616902598	0.456305166528932	-1.13192910605345	0.874751291893784	BL21_AI	362160	364244	+	2085	malQ	4-alpha-glucanotransferase	High
Ec_00337	129.721267374519	160.05001946018	125.750931816434	206.388898026006	1.32915047080369	0.410504438845842	-0.365833390125497	BL21_AI	364289	365605	-	1317	gntT	High-affinity gluconate transporter	High
Ec_00338	228.99440179337	1753.88542018398	159.898698935698	2090.40647417899	1.70522170768018	0.7699593262151	-0.25316280425503	BL21_AI	365966	366541	-	576	nfuA	Fe/S biogenesis protein NfuA	High
Ec_00339	80.808049555154	223.323180467901	86.4734634514639	233.268264236976	0.976398869301071	-0.0344574704510913	-0.0627196285056813	BL21_AI	366600	367283	-	684	pyrE_2	Orotate phosphoribosyltransferase	High
Ec_00340	114.051686496309	159.190764565772	133.704605856916	160.752824117727	0.861909357615691	-0.21439193809532	-0.0140435481094504	BL21_AI	367321	368091	+	771	bioH	Pimeloyl-[acyl-carrier protein] methyl ester esterase	High
Ec_00341	74.3143217131481	36.0461726227309	121.121875086965	40.841849676986	0.695858682271772	-0.523133747270997	-0.17788261315268	BL21_AI	368120	368998	-	879	NA	hypothetical protein	High
Ec_00343	134.167557964724	175.235480289968	112.444231212302	190.192424744711	1.29381719760113	0.371633794498576	-0.117842038631007	BL21_AI	369437	371758	-	2322	feoB	Fe(2+) transporter FeoB	High
Ec_00344	192.83739098389	272.083700220718	200.124301130531	217.43934630661	0.770491901098777	-0.376148302723602	0.322772614335206	BL21_AI	371775	372002	-	228	feoA	Fe(2+) transport protein A	High
Ec_00345	134.708556182323	420.27788141676	108.44136214002	378.789687217369	1.11874087482296	0.161875914867302	0.149758724325276	BL21_AI	372440	374761	-	2322	rpsA_1	30S ribosomal protein S1	High
Ec_00346	171.180002059374	146.833565142445	116.913987243273	150.524049752917	1.49880208052175	0.583809885419327	-0.0356921703502306	BL21_AI	374858	375334	-	477	greB	Transcription elongation factor GreB	High
Ec_00347	355.922727358837	700.396105729462	165.473148990337	760.183783605839	2.33065540393262	1.22073571240834	-0.118096241253029	BL21_AI	375562	376281	+	720	ompR	Transcriptional regulatory protein OmpR	High
Ec_00348	233.041879658454	348.8052967329	187.979120992938	318.614006589501	1.13198903257089	0.17885998049114	0.130416586431168	BL21_AI	376278	377630	+	1353	envZ	Osmolarity sensor protein EnvZ	High
Ec_00349	278.639081981475	808.631480810208	237.924187953228	890.398577554355	1.28907890261984	0.366340571639463	-0.138887046359104	BL21_AI	377706	379328	-	1623	pckA	Phosphoenolpyruvate carboxykinase (ATP)	High
Ec_00350	89.572369238132	54.7169352440132	113.642244042947	45.7524549569891	0.66100945382379	-0.597257189437049	0.255580872860261	BL21_AI	379707	381431	+	1725	NA	hypothetical protein	High
Ec_00351	108.613239426909	966.416859685216	158.61197928055	948.438509165563	0.673013087622801	-0.571293534680413	0.0270772407330734	BL21_AI	381494	382372	-	879	hslO	33 kDa chaperonin	High
Ec_00352	140.619163574607	1064.44942389351	212.293274665278	985.172951785482	0.613807162474466	-0.704142614273413	0.111603974168856	BL21_AI	382397	382798	-	402	hslR	Heat shock protein 15	High
Ec_00353	88.2530634970475	425.751494265044	84.6232304730662	425.464278361504	1.04193954573597	0.059271573588517	0.00097244146072001	BL21_AI	382809	383477	-	669	yrfG	GMP/IMP nucleotidase YrfG	High
Ec_00354	88.1231079702007	146.504700620031	110.991726333223	141.923687884131	0.770114572632129	-0.376854998337034	0.0456731723330943	BL21_AI	383542	385665	-	2124	yrfF	Putative membrane protein IgaA 	High
Ec_00355	51.501873100052	671.205503241289	52.716442959716	632.310251015165	0.920593160369612	-0.119364370919413	0.0860558783756692	BL21_AI	385997	386557	+	561	nudE	ADP compounds hydrolase NudE	High
Ec_00356	126.948315004604	186.422181723825	163.168762561664	137.493961623111	0.574867214070826	-0.798699341829839	0.437832642757095	BL21_AI	386725	389277	-	2553	mrcA	Penicillin-binding protein 1A	High
Ec_00357	114.346215576821	11.1173985036423	137.578330093439	14.9765915802696	1.10804550881154	0.148017135889295	-0.413800740125937	BL21_AI	389397	390176	+	780	NA	hypothetical protein	High
Ec_00358	81.4202317487537	9.88213200323756	87.6264429641501	11.0802425512564	1.03685025932727	0.0522075569046392	-0.157562735222164	BL21_AI	390176	390715	+	540	NA	hypothetical protein	High
Ec_00359	94.0012005029343	6.05028489994136	97.7175347923832	9.69117424308138	1.49696736848286	0.582042773272708	-0.637690728553662	BL21_AI	390699	391139	+	441	NA	hypothetical protein	High
Ec_00360	142.679263254959	9.88213200323756	191.943636969091	7.03507463571833	0.539979881696311	-0.889022437829122	0.462409028997473	BL21_AI	391129	391533	+	405	NA	hypothetical protein	High
Ec_00361	105.981953555981	9.65530887413099	86.6635150194891	10.3693159643094	1.30752605335792	0.386839693451794	-0.0980270305598339	BL21_AI	391475	392683	+	1209	pilQ	Type IV pilus biogenesis and competence protein PilQ	High
Ec_00362	158.829614642889	1067.01468397026	134.353351589122	1002.13425241905	1.10969451792044	0.150162579154557	0.090460488627581	BL21_AI	393084	393605	+	522	aroK	Shikimate kinase 1	High
Ec_00363	153.419940815833	479.916348628304	127.249734174622	432.744301765715	1.08655061983703	0.119755387852567	0.149104472469577	BL21_AI	393662	394750	+	1089	aroB	3-dehydroquinate synthase	High
Ec_00364	144.457873712074	528.918656082374	167.418154014922	588.880023703136	0.961037489146368	-0.0573353846473076	-0.154789128368559	BL21_AI	394842	396128	+	1287	damX	Cell division protein DamX	High
Ec_00365	46.5258467135735	272.15710315368	64.6093588675761	271.644656095318	0.720901948890648	-0.472125045502738	0.0027140332618223	BL21_AI	396235	397071	+	837	dam	DNA adenine methylase	High
Ec_00366	103.756755502837	256.78239021687	59.8208333762845	297.947862282204	2.00491185182875	1.00353880838838	-0.214126205426147	BL21_AI	397089	397766	+	678	rpe_1	Ribulose-phosphate 3-epimerase	High
Ec_00367	124.130223445305	172.693186242348	145.837911144457	228.2367296837	1.12479046902004	0.169656274811332	-0.401305874149433	BL21_AI	397759	398517	+	759	gph	Phosphoglycolate phosphatase	High
Ec_00368	62.4974060331585	250.224431992426	94.1657297525195	278.966959584723	0.741760485699677	-0.430974678763217	-0.156575140984575	BL21_AI	398510	399514	+	1005	trpS	Tryptophan--tRNA ligase	High
Ec_00369	227.391224335214	22.087546695978	181.864247164242	24.2150996153285	1.36735475533096	0.4513875936083	-0.129865137713262	BL21_AI	399804	400709	+	906	NA	hypothetical protein	High
Ec_00370	121.121005907237	11.0255191771659	86.1263444718477	15.6981004268095	1.97315949885914	0.980507579940108	-0.490992896639197	BL21_AI	400726	401088	+	363	NA	hypothetical protein	High
Ec_00371	119.792064089845	2.8653088926913	136.472700198216	5.38509579074316	1.53578903585462	0.618980053409705	-0.806326965938757	BL21_AI	401172	402335	+	1164	NA	hypothetical protein	High
Ec_00372	153.569420692724	7.3391139266098	152.190879371022	8.59173540474647	1.1702621673426	0.226831764984557	-0.213865105894791	BL21_AI	402335	403561	+	1227	deoB_1	Phosphopentomutase	High
Ec_00373	170.065466997397	15.1773358411498	96.1284722912422	13.6139498923287	1.5891405279829	0.668246708109743	0.15155861984411	BL21_AI	403558	404436	+	879	php	Phosphotriesterase homology protein	High
Ec_00375	148.240973666696	9.96732279636892	213.02290444733	14.4097735641955	0.99225108449061	-0.0112228608536168	-0.510365852893917	BL21_AI	404812	406116	+	1305	NA	hypothetical protein	High
Ec_00376	96.4353913699524	8.75916245741511	167.286845658832	7.48276120344587	0.498087786252221	-1.00552806016554	0.213993844716641	BL21_AI	406128	406622	+	495	NA	hypothetical protein	High
Ec_00377	95.5802720528847	30.210322020767	143.889694774206	26.8403390993167	0.592403413304128	-0.755348141730635	0.167692503484974	BL21_AI	406656	406931	+	276	NA	hypothetical protein	High
Ec_00378	265.86198122042	7.94099893117304	181.064843880004	8.29133796352518	1.52792348603188	0.611572299207281	-0.0586690058855269	BL21_AI	406976	407353	+	378	NA	hypothetical protein	High
Ec_00379	115.303185333639	6.44486869776363	110.213383231307	5.50571058447522	0.904525351635736	-0.144767156256876	0.209612465326122	BL21_AI	407370	407990	+	621	NA	hypothetical protein	High
Ec_00380	92.6703340278555	83.8361198635318	70.4141059533349	89.9134436536378	1.40852453184512	0.494184690914188	-0.100386656545813	BL21_AI	408142	408873	-	732	yurK	putative HTH-type transcriptional regulator YurK	High
Ec_00381	116.669775919152	36.067895908763	193.504413306875	29.3620386036565	0.493200456922361	-1.01975395857054	0.292264959530458	BL21_AI	408973	409758	-	786	frlD	Fructoselysine 6-kinase	High
Ec_00382	87.6768663699833	17.258055438867	68.126283016223	19.5432849537374	1.45023264583948	0.536284355465089	-0.174645364665554	BL21_AI	409755	410585	-	831	NA	D-psicose 3-epimerase	High
Ec_00383	122.795489859871	26.407896738857	180.061877980375	21.4456307443672	0.556915675933388	-0.844469193035222	0.294095891218376	BL21_AI	410635	411657	-	1023	frlB	Fructosamine deglycase FrlB	High
Ec_00384	118.296659581149	4.7361114701615	140.82821190667	4.68479185383037	0.832334329191242	-0.264764953321583	0.014209738297621	BL21_AI	411678	413015	-	1338	steT	Serine/threonine exchanger SteT	High
Ec_00385	149.547364436486	7.94099893117304	311.83389779334	15.2635994328532	0.897161845657633	-0.15655982784144	-0.901111348212069	BL21_AI	413310	413477	-	168	NA	hypothetical protein	High
Ec_00386	92.3405997000837	77.4334087917441	129.758745468591	87.9230725215104	0.808673059437466	-0.306371545338237	-0.182180944959964	BL21_AI	413724	415097	-	1374	cysG	Siroheme synthase	High
Ec_00387	82.5012226110579	6.19929284589717	175.904383645506	9.88571826134398	0.729428438059628	-0.4551616480954	-0.63252027150956	BL21_AI	415116	415922	-	807	nirC	Nitrite transporter NirC	High
Ec_00388	46.0990040831738	2.03988963369583	54.2640816521113	6.09921608326039	2.21084517041621	1.14459799408489	-1.37752884915086	BL21_AI	416048	416374	-	327	nirD	Nitrite reductase (NADH) small subunit	High
Ec_00389	141.223501698984	7.73498244946808	142.156779943525	9.4077531095573	1.19525881535847	0.257323045992702	-0.266792343380086	BL21_AI	416371	418914	-	2544	nasD	Nitrite reductase [NAD(P)H]	High
Ec_00390	189.173620393769	47.9684707009945	140.82821190667	50.861446953918	1.4221847024216	0.508108843271984	-0.0836392839568329	BL21_AI	419176	420357	-	1182	tsgA	Protein TsgA	High
Ec_00391	78.9234258387321	686.834043680516	84.0545348552899	657.355900647461	0.899030924226029	-0.153557353496669	0.0632398129210649	BL21_AI	420628	421200	+	573	ppiA	Peptidyl-prolyl cis-trans isomerase A	High
Ec_00393	85.4131215786499	76.8815120401131	107.898232008095	49.6130263489092	0.513275718199083	-0.962194083047967	0.626803253996574	BL21_AI	421462	422064	+	603	fic	putative adenosine monophosphate-protein transferase fic	High
Ec_00394	66.8190351737492	50.2648336600847	70.4141059533349	65.673170136626	1.23744021066201	0.30735882025064	-0.382416951549845	BL21_AI	422096	422659	+	564	pabA	Aminodeoxychorismate synthase component 2	High
Ec_00395	129.632211727745	133.84582965073	175.083722910995	129.509328521178	0.717217509577763	-0.479517385442014	0.0473363938153353	BL21_AI	422745	423965	+	1221	argD	Acetylornithine/succinyldiaminopimelate aminotransferase	High
Ec_00396	136.373464613817	167.797750729292	187.90564859857	153.429224587596	0.664458882000355	-0.589748169380769	0.12874873156177	BL21_AI	424032	426122	-	2091	yccS_1	Inner membrane protein YccS	High
Ec_00397	208.374052816716	2106.50991552425	222.922382828567	2365.3354613481	1.04972555966554	0.0700121988804465	-0.167152637450256	BL21_AI	426173	426805	-	633	crp	cAMP-activated global transcriptional regulator CRP	High
Ec_00398	155.086155711912	365.63888411979	152.303103247213	451.651791613117	1.25741077708086	0.330456033406744	-0.304416183599099	BL21_AI	427107	427511	+	405	NA	hypothetical protein	High
Ec_00399	158.829614642889	249.949787047405	186.475977145384	276.7331514033	0.943268190692033	-0.084260077569302	-0.14657839965029	BL21_AI	427566	428435	-	870	cfxP	Phosphoribulokinase%2C plasmid	High
Ec_00400	103.249139282177	146.201404979405	77.166143510504	149.615799615791	1.36692564770315	0.45093477139515	-0.0331931399447677	BL21_AI	428489	428707	-	219	NA	hypothetical protein	High
Ec_00401	138.758903541655	195.614049917459	156.108692377482	179.084942449716	0.8142697845637	-0.296421226234654	0.12702650579352	BL21_AI	428701	429723	-	1023	NA	hypothetical protein	High
Ec_00402	100.417070414719	292.223781984452	111.691340477704	259.762963528111	0.799759965954721	-0.322361029748512	0.169569935484946	BL21_AI	429723	431636	-	1914	yheS	putative ABC transporter ATP-binding protein YheS	High
Ec_00403	334.530952185097	167.969390435465	208.180834992468	154.331949821071	1.47550927677087	0.561212991260773	0.121783284227248	BL21_AI	431767	432318	+	552	ywrO	General stress protein 14	High
Ec_00404	157.198624942539	152.541049236022	167.964545097988	119.111292731826	0.731616754539857	-0.45083998068812	0.355565066246014	BL21_AI	432318	434123	+	1806	kefC_1	Glutathione-regulated potassium-efflux system protein KefC	High
Ec_00405	81.246627843106	492.816023221157	50.4459266531355	398.321725829813	1.29722098952353	0.37542427244361	0.306768145006497	BL21_AI	434133	434333	+	201	NA	hypothetical protein	High
Ec_00406	476.12237042926	4685.1087501136	335.986089320481	4871.12853101789	1.47270394685351	0.558467438972438	-0.0561676360621974	BL21_AI	434428	435018	+	591	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	High
Ec_00407	114.721265869085	80.7153589990465	289.37303816439	75.4584032844857	0.371759844988433	-1.42755714648211	0.0965430086816567	BL21_AI	435067	435285	-	219	slyX	Protein SlyX	High
Ec_00408	253.402766602341	3201.07234405611	165.252292938454	3444.27908678169	1.64818495044165	0.720878143075419	-0.105630855990666	BL21_AI	435506	436318	+	813	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	High
Ec_00409	196.335212065163	858.023287003095	112.195089983737	721.562209058107	1.46899505487889	0.554829539315764	0.249734129684255	BL21_AI	436485	437207	+	723	dauR	Transcriptional regulator DauR	High
Ec_00410	142.823529446319	568.797132744487	174.670650426877	537.446980891505	0.773137306330231	-0.371203440671863	0.0817178433357894	BL21_AI	437207	437593	+	387	tusD	Sulfurtransferase TusD	High
Ec_00411	143.066978644239	488.239084284956	154.911033097337	400.471623638266	0.757895418387279	-0.399929309529844	0.285564338786047	BL21_AI	437593	437952	+	360	dsrF	Intracellular sulfur oxidation protein DsrF	High
Ec_00412	39.2561831645777	540.815114708431	44.0088162208343	477.835460022931	0.789298109529728	-0.341357801098047	0.178445926499023	BL21_AI	437960	438247	+	288	tusB	Protein TusB	High
Ec_00413	1909.42074912506	12321.6351095568	1295.61954954136	13825.863339786	1.65345463794063	0.725483466142395	-0.166169483811005	BL21_AI	438373	438747	+	375	rpsL	30S ribosomal protein S12	High
Ec_00414	1978.97837167671	9944.76080160203	1372.40231985481	11306.6868166806	1.639266309299	0.713050248516195	-0.18515892767694	BL21_AI	438844	439314	+	471	rpsG	30S ribosomal protein S7	High
Ec_00415	2867.57601616765	11653.399035754	1366.33328998812	12776.4289824159	2.3005429179694	1.20197437100932	-0.132728399882034	BL21_AI	439411	441525	+	2115	fusA	Elongation factor G	High
Ec_00416	6170.74071766431	18603.4887669303	1960.89915313085	20857.3844613491	3.52752980868233	1.8186582740788	-0.164980864138472	BL21_AI	441596	442780	+	1185	tufA	Elongation factor Tu 1	High
Ec_00417	119.463746146643	33.9833142032733	97.1653165120255	30.8283729124164	1.11593396889248	0.158251663753376	0.138428595958226	BL21_AI	443072	445132	+	2061	chiA	putative bifunctional chitinase/lysozyme	High
Ec_00419	73.739077810192	107.677947771126	79.7140822113226	103.335954790693	0.888364043409219	-0.170777093993692	0.0591003482225733	BL21_AI	445567	446043	+	477	bfr	Bacterioferritin	High
Ec_00420	125.99034596773	27.055615827448	144.567013992688	22.6927849975162	0.733890877539683	-0.446362530641707	0.248670299943416	BL21_AI	446072	446749	-	678	gspO	Type 4 prepilin-like proteins leader peptide-processing enzyme	High
Ec_00421	171.299708354521	12.9943618873741	239.590854023036	9.25066632294132	0.51704548225844	-0.951636901111964	0.468784041630883	BL21_AI	446749	447210	-	462	gspM	Putative type II secretion system protein M	High
Ec_00422	83.0989994136764	17.1918533561478	84.2065596967717	16.6448415350243	0.956410158699689	-0.0642986408856809	0.04531061931089	BL21_AI	447207	448370	-	1164	gspL	Putative type II secretion system protein L	High
Ec_00423	139.151998859804	15.252528434875	147.697880780166	15.0567755922996	0.930624491275406	-0.103728939839663	0.0180403457655617	BL21_AI	448385	449368	-	984	gspK_1	Putative type II secretion system protein K	High
Ec_00424	72.637291297722	13.6131410248681	45.9847222552391	10.6602916673895	1.24417220518583	0.315186181910343	0.338664378697492	BL21_AI	449361	449948	-	588	gspJ	Putative type II secretion system protein J	High
Ec_00426	98.5253224522733	9.80946926791964	102.721754567218	20.1120368997595	1.91804870590213	0.939639355846808	-0.999517015732267	BL21_AI	450315	450824	-	510	gspH	Putative type II secretion system protein H	High
Ec_00427	129.061424102721	6.09172520747521	113.820061677993	11.7090625786271	2.09911623830428	1.06978205790305	-0.889224426782007	BL21_AI	450832	451269	-	438	gspG	Putative type II secretion system protein G	High
Ec_00428	79.758594366126	22.0118917741288	79.0614522984813	22.8507687415814	1.04635255180731	0.0653690265828833	-0.0527827484046562	BL21_AI	451279	452475	-	1197	gspF	Putative type II secretion system protein F	High
Ec_00429	72.0491350928821	7.6516507919805	79.2515038665065	10.1894653883734	1.19289928081664	0.254472238171042	-0.391025547012947	BL21_AI	452472	453953	-	1482	gspE	Putative type II secretion system protein E	High
Ec_00430	111.167952324468	17.3811835012696	110.502372764526	19.8912066027611	1.14721008207005	0.198129608099929	-0.189504918754098	BL21_AI	453963	454979	-	1017	gspD	Putative type II secretion system protein D	High
Ec_00431	55.4204938794038	4.4960067477965	94.2306417904923	10.1258519113372	1.25551313754376	0.328277124881873	-1.08873118112512	BL21_AI	454963	455778	-	816	gspC	Putative type II secretion system protein C	High
Ec_00432	94.8557568711428	6.35279914493843	83.3473090876209	6.58999848529534	1.1766191916857	0.234647473170734	-0.0490919169194058	BL21_AI	455958	457427	+	1470	gspA_3	Putative general secretion pathway protein A	High
Ec_00433	146.556417147757	31.7639957246922	209.230486261338	29.8488166686907	0.659547422775633	-0.600451699029152	0.0882848542578646	BL21_AI	457429	457848	+	420	gspB	Putative general secretion pathway protein B	High
Ec_00434	3325.70331219909	23335.8470513952	2456.36900383364	24841.0514735667	1.44116143390925	0.527231950263178	-0.0901765327186665	BL21_AI	458086	458397	+	312	rpsJ	30S ribosomal protein S10	High
Ec_00435	2532.3353711245	17316.6716692447	1820.03698626049	18242.6017873481	1.46564629673587	0.551536981020427	-0.0751477240667611	BL21_AI	458430	459059	+	630	rplC	50S ribosomal protein L3	High
Ec_00436	2153.77818128033	14513.1583436162	1330.19915008874	15754.3182775459	1.75735056834803	0.813402018760796	-0.118381899796227	BL21_AI	459070	459675	+	606	rplD	50S ribosomal protein L4	High
Ec_00437	2570.43786793802	16957.8852818923	1832.16109351846	18610.1058273195	1.53952035022367	0.622480937842444	-0.134126211856957	BL21_AI	459672	459974	+	303	rplW	50S ribosomal protein L23	High
Ec_00438	2708.0080415623	14481.0201677004	1917.1139796054	16737.8675461195	1.63255525360386	0.707131820409563	-0.208945777766585	BL21_AI	459992	460813	+	822	rplB	50S ribosomal protein L2	High
